DATE,TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED
12/2/16,12:12,40.5920843,-74.067951,0,0,0,0,0,0,0,0
12/2/16,13:12,40.666357,-73.8044862,0,0,0,0,0,0,0,0
10/29/16,4:10,40.640835,-73.9896623,0,0,0,0,0,0,0,0
10/29/16,4:10,40.7250834,-73.9953279,0,0,0,0,0,0,0,0
10/29/16,4:10,40.7451792,-73.9827278,0,0,0,0,0,0,0,0
12/4/16,9:12,40.7652665,-73.815165,1,0,1,0,0,0,0,0
12/3/16,0:12,40.7602226,-73.967462,0,0,0,0,0,0,0,0
12/3/16,0:12,40.7444285,-73.8847908,1,0,2,0,0,0,0,0
12/2/16,13:12,40.8364057,-73.8755889,0,0,0,0,0,0,0,0
12/2/16,13:12,40.6566109,-73.9309021,1,0,1,0,0,0,0,0
12/2/16,13:45,40.6898571,-73.9984134,1,0,1,0,0,0,0,0
12/2/16,15:12,40.5770682,-73.9639227,0,0,0,0,0,0,0,0
12/2/16,15:12,40.7101186,-74.0097353,0,0,0,0,0,0,0,0
12/2/16,15:12,40.7293696,-73.9839983,0,0,0,0,0,0,0,0
12/2/16,18:12,40.6849032,-73.9294521,0,0,0,0,0,0,0,0
12/2/16,19:12,40.7027771,-73.9293863,0,0,0,0,0,0,0,0
12/2/16,19:12,40.7597749,-73.8172883,0,0,0,0,0,0,0,0
12/2/16,19:12,40.784458,-73.8430503,0,0,0,0,0,0,0,0
12/2/16,20:12,40.7460347,-73.9344002,0,0,0,0,0,0,0,0
12/3/16,14:12,40.7650931,-73.8290603,0,0,0,0,0,0,0,0
12/3/16,14:12,40.776002,-73.8244504,0,0,0,0,0,0,0,0
12/2/16,20:12,40.7685086,-73.7412665,0,0,0,0,0,0,0,0
12/2/16,20:12,40.5320361,-74.222193,0,0,0,0,0,0,0,0
12/2/16,21:12,40.7221591,-73.9471371,0,0,0,0,0,0,0,0
12/2/16,22:12,40.6401918,-74.0732643,0,0,0,0,0,0,0,0
12/2/16,2:12,40.7269334,-73.999917,0,0,0,0,0,0,0,0
12/2/16,4:12,40.7440058,-73.9994154,0,0,0,0,0,0,0,0
12/2/16,5:30,40.6660102,-73.78953,0,0,0,0,0,0,0,0
10/28/16,15:10,40.7455671,-73.9894187,1,0,0,0,1,0,0,0
10/28/16,15:10,40.7246935,-73.9941806,1,0,0,0,1,0,0,0
12/2/16,6:12,40.8335445,-73.8963015,0,0,0,0,0,0,0,0
12/2/16,6:12,40.8515513,-73.8440595,0,0,0,0,0,0,0,0
12/2/16,6:12,40.6912192,-73.9396792,0,0,0,0,0,0,0,0
12/2/16,6:12,40.7639911,-73.958782,0,0,0,0,0,0,0,0
12/2/16,7:12,40.8347693,-73.8699408,0,0,0,0,0,0,0,0
12/2/16,7:12,40.6815373,-73.9087784,0,0,0,0,0,0,0,0
12/2/16,7:30,40.7446695,-73.9711391,1,0,0,0,0,0,1,0
12/2/16,8:12,40.6816915,-73.9750971,0,0,0,0,0,0,0,0
12/2/16,8:12,40.620949,-73.9554915,0,0,0,0,0,0,0,0
12/2/16,8:12,40.681525,-73.8247244,0,0,0,0,0,0,0,0
12/2/16,8:42,40.5453441,-74.1605691,0,0,0,0,0,0,0,0
12/2/16,9:12,40.8128929,-73.9201189,0,0,0,0,0,0,0,0
12/2/16,9:12,40.7476292,-73.9767362,0,0,0,0,0,0,0,0
12/1/16,11:12,40.6178527,-73.9880665,1,0,0,0,0,0,1,0
12/1/16,11:12,40.7253519,-73.9485885,1,0,0,0,0,0,1,0
12/1/16,11:12,40.6960635,-73.7630734,1,0,0,0,0,0,1,0
12/1/16,11:12,40.835122,-73.8739019,1,0,0,0,0,0,1,0
12/1/16,12:12,40.8146607,-73.9381765,0,0,0,0,0,0,0,0
12/1/16,12:12,40.6936625,-73.8521639,2,0,0,0,0,0,2,0
12/1/16,14:12,40.8555815,-73.9332077,0,0,0,0,0,0,0,0
12/2/16,17:12,40.8303057,-73.8717924,0,0,0,0,0,0,0,0
12/2/16,17:12,40.6564124,-73.9063692,0,0,0,0,0,0,0,0
12/2/16,17:12,40.7619707,-73.9253817,0,0,0,0,0,0,0,0
12/2/16,17:12,40.7270903,-73.8747078,0,0,0,0,0,0,0,0
12/2/16,19:12,40.6409447,-73.948513,1,0,1,0,0,0,0,0
12/1/16,15:12,40.6667534,-73.8015564,0,0,0,0,0,0,0,0
12/1/16,15:12,40.7629417,-73.8606614,0,0,0,0,0,0,0,0
12/1/16,16:12,40.6226949,-73.9330985,0,0,0,0,0,0,0,0
12/1/16,16:12,40.6060025,-73.9308896,0,0,0,0,0,0,0,0
12/1/16,16:12,40.7224015,-73.9916483,0,0,0,0,0,0,0,0
12/1/16,16:12,40.7432122,-74.0086142,0,0,0,0,0,0,0,0
12/1/16,16:12,40.84468,-73.9388533,0,0,0,0,0,0,0,0
12/1/16,16:12,40.8274533,-73.9372432,0,0,0,0,0,0,0,0
12/1/16,16:12,40.7630434,-73.9565264,0,0,0,0,0,0,0,0
12/1/16,16:12,40.7433525,-73.7046193,0,0,0,0,0,0,0,0
12/1/16,17:12,40.6291786,-74.0237593,0,0,0,0,0,0,0,0
12/1/16,17:12,40.7520231,-74.0047209,0,0,0,0,0,0,0,0
12/1/16,17:12,40.7534749,-73.9925287,0,0,0,0,0,0,0,0
12/1/16,17:12,40.6864528,-73.7611749,1,0,0,0,0,0,1,0
12/1/16,18:12,40.6922757,-73.9134588,0,0,0,0,0,0,0,0
12/1/16,18:12,40.6297594,-73.9715138,0,0,0,0,0,0,0,0
12/1/16,18:12,40.5837275,-73.8937121,0,0,0,0,0,0,0,0
12/1/16,19:12,40.6642955,-73.8393716,0,0,0,0,0,0,0,0
12/1/16,20:12,40.6317307,-73.8873992,0,0,0,0,0,0,0,0
12/1/16,22:12,40.8367938,-73.846678,0,0,0,0,0,0,0,0
12/1/16,22:12,40.742731,-73.9149847,0,0,0,0,0,0,0,0
12/1/16,22:12,40.6933986,-73.7659101,0,0,0,0,0,0,0,0
12/1/16,22:12,40.6668568,-73.8042452,0,0,0,0,0,0,0,0
12/1/16,22:12,40.7215902,-73.7502585,0,0,0,0,0,0,0,0
12/1/16,22:12,40.6464901,-74.0865359,0,0,0,0,0,0,0,0
12/1/16,4:12,40.6860413,-73.7777266,0,0,0,0,0,0,0,0
12/1/16,5:12,40.7561235,-73.9911567,0,0,0,0,0,0,0,0
12/1/16,5:12,40.7406926,-73.8441704,0,0,0,0,0,0,0,0
12/1/16,6:12,40.7211721,-73.9965764,0,0,0,0,0,0,0,0
12/1/16,6:12,40.6965654,-73.7912475,0,0,0,0,0,0,0,0
12/1/16,6:30,40.8494084,-73.8714355,0,0,0,0,0,0,0,0
12/1/16,7:12,40.8241884,-73.91384,0,0,0,0,0,0,0,0
12/1/16,7:12,40.8546114,-73.8918007,0,0,0,0,0,0,0,0
12/1/16,7:12,40.8817462,-73.857058,0,0,0,0,0,0,0,0
12/1/16,7:12,40.9046015,-73.8529246,0,0,0,0,0,0,0,0
12/1/16,7:12,40.6525571,-73.9604221,0,0,0,0,0,0,0,0
12/1/16,7:12,40.7543077,-73.8973416,0,0,0,0,0,0,0,0
12/1/16,7:12,40.6930057,-73.789845,0,0,0,0,0,0,0,0
12/1/16,7:12,40.568779,-74.1066061,0,0,0,0,0,0,0,0
12/1/16,12:12,40.7495397,-73.9774357,1,0,0,0,1,0,0,0
12/1/16,7:12,40.8360929,-73.8703818,1,0,0,0,0,0,1,0
12/1/16,8:12,40.6594524,-73.8984572,0,0,0,0,0,0,0,0
12/1/16,8:12,40.6632629,-73.9951087,0,0,0,0,0,0,0,0
12/1/16,8:12,40.7487997,-73.969846,0,0,0,0,0,0,0,0
12/1/16,8:12,40.7350806,-73.7768918,0,0,0,0,0,0,0,0
12/1/16,9:12,40.8263977,-73.9211541,0,0,0,0,0,0,0,0
12/1/16,9:12,40.8453986,-73.9022431,0,0,0,0,0,0,0,0
12/1/16,9:12,40.8468472,-73.8324971,0,0,0,0,0,0,0,0
12/1/16,9:12,40.6299872,-73.9715677,0,0,0,0,0,0,0,0
12/1/16,9:12,40.6700025,-73.7785875,0,0,0,0,0,0,0,0
12/1/16,17:12,40.616881,-73.9547305,0,0,0,0,0,0,0,0
12/1/16,9:12,40.6303175,-74.0868212,0,0,0,0,0,0,0,0
12/1/16,9:12,40.6030058,-73.9615535,1,0,0,0,0,0,1,0
11/30/16,10:11,40.8435501,-73.8703032,0,0,0,0,0,0,0,0
11/30/16,10:11,40.7746797,-73.9822003,0,0,0,0,0,0,0,0
11/30/16,10:11,40.7742228,-73.8135371,0,0,0,0,0,0,0,0
11/30/16,10:11,40.7566149,-73.8329911,0,0,0,0,0,0,0,0
11/30/16,15:11,40.6219935,-73.94597,0,0,0,0,0,0,0,0
11/30/16,15:11,40.6662772,-73.9341398,0,0,0,0,0,0,0,0
11/30/16,15:11,40.5806289,-73.9662103,0,0,0,0,0,0,0,0
11/20/16,12:11,40.6392595,-73.9377625,1,0,0,0,0,0,1,0
11/20/16,12:11,40.8906476,-73.8487419,2,0,0,0,0,0,2,0
11/20/16,14:11,40.5798131,-73.8371988,0,0,0,0,0,0,0,0
12/1/16,7:12,40.6465177,-73.958105,2,0,0,0,0,0,2,0
12/1/16,8:12,40.8840165,-73.8790881,0,0,0,0,0,0,0,0
12/1/16,8:12,40.8960825,-73.8669163,0,0,0,0,0,0,0,0
12/1/16,8:12,40.6091511,-73.9699667,0,0,0,0,0,0,0,0
11/30/16,17:11,40.6772785,-73.8415215,1,0,1,0,0,0,0,0
11/30/16,17:11,40.6929712,-73.7802385,1,0,0,0,0,0,1,0
11/30/16,17:11,40.8577855,-73.8308047,1,0,0,0,0,0,1,0
10/26/16,0:10,40.6470557,-73.9450092,0,0,0,0,0,0,0,0
10/26/16,0:10,40.6914678,-73.9484415,0,0,0,0,0,0,0,0
10/26/16,0:10,40.7047985,-74.0166846,0,0,0,0,0,0,0,0
10/26/16,0:10,40.7202811,-73.8654744,0,0,0,0,0,0,0,0
11/30/16,11:11,40.845986,-73.8844667,0,0,0,0,0,0,0,0
11/30/16,13:11,40.7203211,-73.9940403,0,0,0,0,0,0,0,0
11/30/16,14:11,40.6972913,-73.9357717,0,0,0,0,0,0,0,0
11/30/16,20:11,40.7679997,-73.8308543,0,0,0,0,0,0,0,0
11/30/16,20:11,40.7672697,-73.8290439,0,0,0,0,0,0,0,0
11/30/16,20:11,40.7129023,-73.906077,0,0,0,0,0,0,0,0
11/30/16,20:11,40.6224636,-74.0725352,2,0,0,0,0,0,2,0
10/26/16,17:10,40.6113222,-74.1147031,0,0,0,0,0,0,0,0
10/26/16,17:10,40.8451897,-73.9111894,0,0,0,0,0,0,0,0
10/26/16,17:10,40.8751241,-73.905168,0,0,0,0,0,0,0,0
10/26/16,17:10,40.6627287,-73.7478621,2,0,0,0,0,0,2,0
10/26/16,18:10,40.7532186,-73.9225726,0,0,0,0,0,0,0,0
10/26/16,18:10,40.746984,-73.8719636,0,0,0,0,0,0,0,0
10/26/16,18:10,40.6800424,-73.8089295,0,0,0,0,0,0,0,0
10/26/16,20:10,40.8263977,-73.9211541,0,0,0,0,0,0,0,0
11/30/16,21:11,40.8539203,-73.9319912,0,0,0,0,0,0,0,0
11/30/16,21:11,40.6246026,-74.0795982,1,0,0,0,1,0,0,0
11/30/16,6:11,40.825405,-73.8650682,2,0,0,0,0,0,2,0
11/30/16,7:11,40.6793378,-73.8948252,0,0,0,0,0,0,0,0
11/30/16,9:11,40.6392972,-73.9840884,0,0,0,0,0,0,0,0
11/30/16,9:11,40.7327172,-73.958058,0,0,0,0,0,0,0,0
11/30/16,9:11,40.7319936,-73.9841132,0,0,0,0,0,0,0,0
11/30/16,9:11,40.7619093,-73.9726485,0,0,0,0,0,0,0,0
11/30/16,9:11,40.7921853,-73.968017,0,0,0,0,0,0,0,0
11/30/16,9:11,40.8082628,-73.9562657,0,0,0,0,0,0,0,0
11/29/16,10:11,40.5732445,-73.9906554,0,0,0,0,0,0,0,0
11/29/16,10:11,40.6449834,-73.9512774,0,0,0,0,0,0,0,0
11/29/16,10:11,40.6154331,-73.9138754,0,0,0,0,0,0,0,0
11/29/16,10:11,40.6795864,-73.9650678,0,0,0,0,0,0,0,0
11/29/16,11:11,40.758981,-73.9959428,0,0,0,0,0,0,0,0
11/29/16,11:11,40.599502,-73.7540678,0,0,0,0,0,0,0,0
11/29/16,11:11,40.5846495,-73.8224081,0,0,0,0,0,0,0,0
11/29/16,12:11,40.7402658,-73.980683,0,0,0,0,0,0,0,0
11/29/16,12:11,40.7622874,-73.9702587,0,0,0,0,0,0,0,0
10/25/16,12:10,40.6326333,-74.0125342,0,0,0,0,0,0,0,0
11/29/16,12:11,40.7455241,-73.8354369,0,0,0,0,0,0,0,0
11/29/16,12:11,40.5502524,-74.2213144,0,0,0,0,0,0,0,0
11/29/16,13:11,40.7416232,-73.9937353,0,0,0,0,0,0,0,0
11/29/16,13:11,40.7410276,-73.9941612,0,0,0,0,0,0,0,0
11/29/16,14:11,40.7249846,-73.7942143,0,0,0,0,0,0,0,0
11/29/16,15:11,40.8482938,-73.8288465,0,0,0,0,0,0,0,0
11/29/16,15:11,40.8894267,-73.8577576,0,0,0,0,0,0,0,0
11/29/16,15:11,40.9026558,-73.8510515,0,0,0,0,0,0,0,0
11/29/16,15:11,40.8242083,-73.8587895,0,0,0,0,0,0,0,0
11/29/16,15:11,40.6538564,-74.0081666,0,0,0,0,0,0,0,0
11/29/16,15:11,40.7618882,-73.9573827,0,0,0,0,0,0,0,0
11/29/16,15:11,40.7571441,-73.8270918,0,0,0,0,0,0,0,0
11/29/16,15:11,40.7439732,-73.8850947,0,0,0,0,0,0,0,0
11/29/16,15:11,40.7237262,-73.8545432,0,0,0,0,0,0,0,0
11/29/16,15:11,40.6954732,-73.8580488,0,0,0,0,0,0,0,0
11/29/16,15:11,40.7111794,-73.7916959,0,0,0,0,0,0,0,0
11/29/16,15:11,40.8011922,-73.9300224,1,0,0,0,0,0,1,0
11/29/16,16:11,40.8941685,-73.8569554,0,0,0,0,0,0,0,0
11/29/16,18:11,40.8068877,-73.9025489,0,0,0,0,0,0,0,0
11/29/16,18:11,40.8361267,-73.8898612,0,0,0,0,0,0,0,0
11/29/16,18:11,40.7010761,-73.9404204,0,0,0,0,0,0,0,0
11/29/16,20:11,40.8570725,-73.8937054,5,0,0,0,0,0,5,0
11/29/16,21:11,40.8385046,-73.8772084,0,0,0,0,0,0,0,0
11/29/16,21:11,40.608466,-73.9562993,0,0,0,0,0,0,0,0
11/29/16,21:11,40.7520589,-74.0009817,0,0,0,0,0,0,0,0
10/25/16,20:10,40.8075925,-73.9549476,2,0,0,0,0,0,2,0
11/29/16,8:11,40.7677361,-73.8307575,0,0,0,0,0,0,0,0
11/29/16,8:11,40.6661202,-73.8222416,0,0,0,0,0,0,0,0
11/29/16,8:11,40.7025744,-73.7871099,0,0,0,0,0,0,0,0
11/29/16,19:11,40.5825499,-73.9570759,1,0,1,0,0,0,0,0
11/29/16,21:11,40.6105113,-74.0957491,1,0,0,0,0,0,1,0
11/28/16,12:11,40.8171184,-73.8830681,0,0,0,0,0,0,0,0
11/28/16,12:11,40.6282465,-73.982387,0,0,0,0,0,0,0,0
11/28/16,12:11,40.7660897,-73.9054894,0,0,0,0,0,0,0,0
11/28/16,13:11,40.6099044,-73.9749294,0,0,0,0,0,0,0,0
11/28/16,13:11,40.5721317,-74.1080873,0,0,0,0,0,0,0,0
11/28/16,14:11,40.5973818,-73.9863201,0,0,0,0,0,0,0,0
11/28/16,17:11,40.7506916,-73.7509617,2,0,0,0,0,0,2,0
11/28/16,7:11,40.6670937,-73.7637567,0,0,0,0,0,0,0,0
11/28/16,8:11,40.8273401,-73.891892,0,0,0,0,0,0,0,0
10/25/16,9:10,40.5937335,-73.9830947,4,0,0,0,0,0,4,0
11/28/16,8:11,40.7124786,-73.8953211,0,0,0,0,0,0,0,0
11/28/16,8:11,40.5765028,-74.1036882,0,0,0,0,0,0,0,0
11/28/16,8:11,40.7066645,-73.7392848,1,0,1,0,0,0,0,0
11/28/16,9:11,40.8842422,-73.8492773,0,0,0,0,0,0,0,0
11/28/16,9:11,40.7642812,-73.9985813,0,0,0,0,0,0,0,0
11/27/16,0:11,40.7680332,-73.9958483,0,0,0,0,0,0,0,0
11/27/16,10:11,40.6675086,-73.9121031,0,0,0,0,0,0,0,0
11/27/16,11:11,40.6612953,-73.9294338,0,0,0,0,0,0,0,0
10/24/16,16:10,40.8075226,-73.9260969,0,0,0,0,0,0,0,0
11/29/16,9:11,40.7570971,-73.9150061,1,0,1,0,0,0,0,0
11/27/16,13:11,40.6607386,-73.9103783,1,0,0,0,0,0,1,0
11/27/16,15:11,40.7472061,-73.9970984,1,0,1,0,0,0,0,0
11/27/16,17:11,40.7601482,-73.8909362,0,0,0,0,0,0,0,0
11/27/16,17:11,40.6654887,-73.7523466,0,0,0,0,0,0,0,0
11/27/16,17:11,40.6783648,-73.7794791,0,0,0,0,0,0,0,0
11/27/16,17:11,40.6861056,-73.7945794,0,0,0,0,0,0,0,0
11/27/16,17:11,40.7114334,-73.7910133,1,0,0,0,1,0,0,0
11/27/16,17:11,40.7405502,-73.7881048,1,0,0,0,0,0,1,0
11/27/16,1:11,40.6982587,-73.820378,1,0,0,0,0,0,1,0
11/27/16,1:11,40.7370625,-73.8526547,1,0,0,0,0,0,1,0
10/24/16,19:10,40.7573632,-73.9606703,0,0,0,0,0,0,0,0
10/24/16,4:10,40.6985448,-73.9623489,0,0,0,0,0,0,0,0
11/28/16,10:11,40.5940485,-74.0994918,0,0,0,0,0,0,0,0
11/28/16,10:11,40.8460925,-73.9447488,0,0,0,0,0,0,0,0
11/28/16,11:11,40.5819876,-73.9509849,0,0,0,0,0,0,0,0
11/27/16,20:11,40.8178659,-73.9050076,0,0,0,0,0,0,0,0
11/27/16,20:11,40.6855459,-73.9785499,0,0,0,0,0,0,0,0
11/27/16,20:11,40.6524883,-73.952663,0,0,0,0,0,0,0,0
11/27/16,22:11,40.6521612,-73.867702,0,0,0,0,0,0,0,0
11/27/16,22:11,40.6172733,-74.160799,0,0,0,0,0,0,0,0
11/27/16,23:11,40.625712,-73.9295507,0,0,0,0,0,0,0,0
11/27/16,23:11,40.7336689,-73.8576535,0,0,0,0,0,0,0,0
11/27/16,3:11,40.8381983,-73.9011767,0,0,0,0,0,0,0,0
11/26/16,0:11,40.8596442,-73.8998217,0,0,0,0,0,0,0,0
11/26/16,0:11,40.8807023,-73.8563479,0,0,0,0,0,0,0,0
11/26/16,0:11,40.7068497,-73.9090287,0,0,0,0,0,0,0,0
11/26/16,0:11,40.5944685,-74.092975,0,0,0,0,0,0,0,0
11/26/16,0:11,40.8242591,-73.9093198,1,0,1,0,0,0,0,0
11/26/16,10:11,40.8718576,-73.8791934,0,0,0,0,0,0,0,0
11/26/16,10:11,40.6778626,-73.9386241,0,0,0,0,0,0,0,0
11/26/16,10:11,40.6259754,-73.9762346,0,0,0,0,0,0,0,0
11/26/16,10:11,40.760229,-73.9615205,0,0,0,0,0,0,0,0
11/26/16,10:11,40.7946973,-73.9363603,0,0,0,0,0,0,0,0
11/26/16,11:11,40.7575847,-73.8800612,0,0,0,0,0,0,0,0
11/26/16,11:11,40.6972875,-73.7564406,0,0,0,0,0,0,0,0
11/26/16,11:11,40.7084277,-73.7805483,0,0,0,0,0,0,0,0
11/26/16,11:11,40.8582127,-73.9167749,0,0,0,0,0,0,0,0
11/26/16,11:11,40.6921641,-73.9147535,1,0,1,0,0,0,0,0
11/26/16,11:11,40.6472432,-73.9604721,2,0,0,0,0,0,2,0
11/28/16,15:11,40.5846463,-73.94898,1,0,0,0,0,0,1,0
11/26/16,14:11,40.7832196,-73.8467761,0,0,0,0,0,0,0,0
11/26/16,16:11,40.747507,-73.9844379,0,0,0,0,0,0,0,0
11/26/16,17:11,40.6827268,-73.8853842,0,0,0,0,0,0,0,0
10/22/16,16:10,40.7184302,-74.0005303,0,0,0,0,0,0,0,0
11/26/16,17:11,40.7948718,-73.9660402,0,0,0,0,0,0,0,0
11/26/16,17:11,40.7354974,-73.8697016,0,0,0,0,0,0,0,0
11/26/16,17:11,40.7115989,-73.8581876,0,0,0,0,0,0,0,0
11/26/16,18:11,40.6756249,-73.8987786,0,0,0,0,0,0,0,0
11/26/16,19:11,40.6243201,-74.0247518,0,0,0,0,0,0,0,0
11/26/16,19:11,40.6130524,-73.949118,0,0,0,0,0,0,0,0
11/26/16,19:11,40.7117517,-73.7325701,0,0,0,0,0,0,0,0
11/26/16,19:11,40.6782535,-73.7996294,0,0,0,0,0,0,0,0
11/26/16,19:11,40.5859406,-74.0926175,0,0,0,0,0,0,0,0
11/26/16,19:11,40.6368221,-73.9021775,1,0,0,0,0,0,1,0
11/26/16,19:11,40.8720323,-73.8682553,4,0,0,0,0,0,4,0
11/26/16,1:11,40.9022672,-73.8456262,0,0,0,0,0,0,0,0
11/26/16,20:11,40.868177,-73.8643834,0,0,0,0,0,0,0,0
11/26/16,20:11,40.6284471,-73.9842027,0,0,0,0,0,0,0,0
11/26/16,20:11,40.6146211,-73.9686568,0,0,0,0,0,0,0,0
11/26/16,20:11,40.7557807,-74.0019852,0,0,0,0,0,0,0,0
11/26/16,20:11,40.8399843,-73.8774731,1,0,1,0,0,0,0,0
11/26/16,20:11,40.7165881,-74.0083799,1,0,1,0,0,0,0,0
11/26/16,21:11,40.7391931,-73.9840212,0,0,0,0,0,0,0,0
11/26/16,22:11,40.7397178,-73.8572473,2,0,0,0,0,0,2,0
11/26/16,23:11,40.7947356,-73.9698722,0,0,0,0,0,0,0,0
11/26/16,23:11,40.7485506,-73.895813,0,0,0,0,0,0,0,0
11/26/16,23:11,40.6069863,-74.067127,1,0,0,0,0,0,1,0
11/26/16,2:11,40.7552245,-73.9613401,1,0,0,0,0,0,1,0
10/21/16,12:10,40.6334286,-73.9529755,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7373607,-73.996839,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7463024,-73.9716588,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7511221,-73.9712634,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7539439,-73.9721356,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7759334,-73.8244398,0,0,0,0,0,0,0,0
10/21/16,12:10,40.739984,-73.7862867,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7444713,-73.9115071,0,0,0,0,0,0,0,0
10/21/16,12:10,40.7509337,-73.8975015,0,0,0,0,0,0,0,0
11/27/16,14:11,40.7570653,-74.001054,0,0,0,0,0,0,0,0
11/27/16,14:11,40.7228576,-73.7449288,0,0,0,0,0,0,0,0
11/27/16,14:11,40.5695215,-74.1079787,0,0,0,0,0,0,0,0
11/26/16,4:11,40.7597317,-73.9183958,0,0,0,0,0,0,0,0
11/26/16,4:11,40.8541032,-73.9190979,0,0,0,0,0,0,0,0
11/26/16,4:11,40.866574,-73.8387529,1,0,0,0,0,0,1,0
11/26/16,4:11,40.7693188,-73.8665952,1,0,0,0,0,0,1,0
11/26/16,4:30,40.6419491,-73.9322649,2,0,0,0,0,0,2,0
11/26/16,5:11,40.696197,-73.9887629,0,0,0,0,0,0,0,0
11/26/16,5:11,40.635501,-73.9469679,0,0,0,0,0,0,0,0
11/26/16,5:11,40.7513834,-73.9915291,0,0,0,0,0,0,0,0
11/26/16,7:11,40.733842,-74.0012052,0,0,0,0,0,0,0,0
11/26/16,7:11,40.7612344,-73.9638843,0,0,0,0,0,0,0,0
11/26/16,7:11,40.5958903,-74.0858762,0,0,0,0,0,0,0,0
11/26/16,8:11,40.5499881,-74.172095,0,0,0,0,0,0,0,0
11/26/16,8:11,40.6672148,-73.7893568,1,0,0,0,0,0,1,0
11/26/16,9:11,40.8034803,-73.9077986,0,0,0,0,0,0,0,0
11/26/16,9:11,40.8885738,-73.862906,0,0,0,0,0,0,0,0
11/26/16,9:11,40.6901943,-73.8488217,0,0,0,0,0,0,0,0
11/25/16,0:11,40.8512279,-73.9323265,0,0,0,0,0,0,0,0
11/25/16,10:11,40.5958903,-74.0858762,0,0,0,0,0,0,0,0
11/25/16,12:11,40.8272131,-73.8826746,0,0,0,0,0,0,0,0
11/21/16,19:11,40.8566258,-73.8318929,0,0,0,0,0,0,0,0
11/25/16,12:11,40.7763209,-73.9600128,0,0,0,0,0,0,0,0
11/25/16,14:11,40.8654483,-73.8663413,0,0,0,0,0,0,0,0
11/25/16,14:11,40.708426,-73.9579038,0,0,0,0,0,0,0,0
11/25/16,14:11,40.771155,-73.9796523,0,0,0,0,0,0,0,0
11/25/16,14:11,40.7631141,-73.9625151,0,0,0,0,0,0,0,0
11/25/16,14:11,40.5662274,-74.1140128,0,0,0,0,0,0,0,0
11/25/16,15:11,40.6450015,-74.0104141,0,0,0,0,0,0,0,0
11/25/16,15:11,40.7377967,-73.9901235,0,0,0,0,0,0,0,0
11/25/16,15:11,40.759484,-73.917472,0,0,0,0,0,0,0,0
11/25/16,15:11,40.7503519,-73.8188372,0,0,0,0,0,0,0,0
11/25/16,15:11,40.7474677,-73.8855976,0,0,0,0,0,0,0,0
11/25/16,15:11,40.6898733,-73.8428113,0,0,0,0,0,0,0,0
11/25/16,15:11,40.6777741,-73.8098986,0,0,0,0,0,0,0,0
10/21/16,6:10,40.7860405,-73.9152363,0,0,0,0,0,0,0,0
10/21/16,7:10,40.7978667,-73.9675809,0,0,0,0,0,0,0,0
10/21/16,7:10,40.796797,-73.9471753,0,0,0,0,0,0,0,0
10/21/16,7:10,40.7552409,-73.800921,0,0,0,0,0,0,0,0
11/26/16,19:11,40.6568,-73.8575695,0,0,0,0,0,0,0,0
11/26/16,19:11,40.6673688,-73.7718081,0,0,0,0,0,0,0,0
11/25/16,15:11,40.6672401,-73.7699963,0,0,0,0,0,0,0,0
11/25/16,15:11,40.8693513,-73.836555,1,0,0,0,0,0,1,0
11/25/16,15:11,40.6898994,-73.9804307,1,0,0,0,0,0,1,0
10/20/16,10:10,40.7300993,-73.8109075,1,0,0,0,0,0,1,0
10/20/16,16:10,40.6991455,-73.8430636,0,0,0,0,0,0,0,0
11/25/16,16:11,40.7109076,-73.951644,0,0,0,0,0,0,0,0
11/25/16,16:11,40.7138735,-73.9329168,0,0,0,0,0,0,0,0
11/25/16,16:11,40.6836352,-73.9771659,0,0,0,0,0,0,0,0
11/25/16,16:11,40.6304465,-73.9291206,0,0,0,0,0,0,0,0
11/25/16,16:11,40.7225346,-73.9593451,0,0,0,0,0,0,0,0
11/25/16,16:11,40.7387467,-74.0048896,0,0,0,0,0,0,0,0
11/25/16,16:11,40.7011639,-73.8975389,1,0,0,0,0,0,1,0
11/25/16,17:11,40.8547803,-73.9335085,0,0,0,0,0,0,0,0
11/25/16,17:11,40.7731037,-73.8456476,3,0,0,0,0,0,3,0
11/25/16,21:11,40.7623983,-73.9129092,0,0,0,0,0,0,0,0
11/25/16,5:11,40.7391727,-73.9768618,0,0,0,0,0,0,0,0
11/25/16,5:11,40.6822862,-73.808047,0,0,0,0,0,0,0,0
11/25/16,8:11,40.7055124,-73.895379,0,0,0,0,0,0,0,0
11/25/16,8:11,40.7400607,-73.7335102,0,0,0,0,0,0,0,0
11/25/16,9:11,40.6766464,-73.9164642,0,0,0,0,0,0,0,0
11/24/16,0:11,40.6583989,-73.9199687,0,0,0,0,0,0,0,0
11/24/16,0:11,40.6713386,-73.9447945,0,0,0,0,0,0,0,0
